0.228298077,0.227526108,0.22594127,0.227263635,0.225727354,0.229354768,0.227345354,0.226962541,0.223642459,0.22417667,0.170960925,0.302222091,0.143073952,0.281928227,0.280956175,0.061043554,0.303002365,0.064988218,0.394350048,0.522074952
0.261290985,0.265156329,0.260367635,0.261715743,0.261780555,0.263328142,0.263021993,0.263919066,0.264036756,0.260090095,0.356117814,0.383945852,0.00262964,0.306667079,0.289575445,0.028738195,-0.050268015,-0.033698662,0.360476116,0.368355824
0.285188133,0.282472344,0.287109308,0.287961956,0.285859179,0.283844683,0.284932706,0.287902548,0.287780204,0.284306747,0.320627725,0.522837967,0.414064893,-0.009825133,0.013793594,0.488574137,0.443910499,-0.061473192,0.45960504,0.513467617
0.291518591,0.29205834,0.288715004,0.289861154,0.2882853,0.289501461,0.289934326,0.287232933,0.29229565,0.287243353,0.23814477,0.451159788,-0.000617233,0.432285432,0.574253739,0.167270241,0.047212321,0.395883753,0.393104733,0.271966035
0.275370297,0.275186767,0.275073652,0.27402703,0.276135581,0.274700288,0.273158694,0.27218686,0.272885588,0.276321216,0.551240628,0.415814155,0.192992929,0.453557323,0.67249059,0.139461325,0.211915475,0.669633365,0.353858165,0.734893354
0.245089877,0.246784583,0.245265474,0.246751215,0.246378776,0.244574019,0.242402491,0.242993371,0.24133831,0.245723723,0.997753438,0.960985458,0.902685478,0.749633704,0.997145869,0.850124597,0.934405312,0.922315693,0.946939338,0.474301161
0.2019573,0.203633628,0.20466022,0.205636843,0.205630814,0.204870328,0.200821059,0.203479051,0.203353594,0.205256987,1.393491757,1.139946307,1.325076207,0.829115982,0.895443486,1.156465345,1.010255251,1.128156695,1.230090466,0.863668907
0.161285548,0.164023107,0.158330935,0.160288693,0.159711968,0.158470284,0.159870526,0.163654647,0.162599873,0.161824764,1.833668181,1.439446178,1.618068422,1.995260402,1.799748389,1.468189971,1.821989812,1.565163355,1.900364527,1.697358614
0.121631108,0.123741794,0.123713639,0.120359309,0.124321513,0.12267944,0.122615907,0.122175039,0.122221841,0.120106191,2.178655249,2.525014798,2.328708771,2.553005454,2.469969272,2.242439265,2.197109134,2.280196662,2.717739707,2.447310462
0.093722198,0.096294453,0.093112876,0.096407967,0.093029888,0.092074409,0.093726688,0.09637556,0.092679197,0.090725367,3.046826419,3.361583257,3.074832267,3.47301661,3.370123159,3.298128179,3.09192238,2.960393134,3.204810138,3.206153124
0.074965366,0.075394148,0.074441964,0.073061653,0.07724396,0.074299099,0.07738708,0.075308105,0.075832517,0.078462826,4.18615058,4.008872153,3.910141435,4.181831252,4.147695543,4.13486287,4.324790482,3.813768022,4.099392909,4.016351723
0.071702469,0.069288012,0.065758662,0.070567561,0.069458873,0.071780938,0.067372944,0.071140567,0.069445406,0.068807416,4.831205503,4.656740542,4.702605536,4.891344935,4.896519803,4.844544012,4.796527638,4.894227884,5.043953934,4.921487456
0.07015101,0.068735262,0.069818621,0.067531369,0.067449548,0.073038157,0.069946297,0.0678108,0.070206493,0.067992478,5.16880405,5.172878526,5.097744022,5.113481391,5.210641092,5.227194251,5.45288102,5.077014721,5.187197988,5.02788324
0.076976108,0.077594043,0.076501642,0.074462978,0.073882368,0.077697549,0.077710975,0.075794087,0.077804071,0.077550922,5.570667757,5.406861141,5.127261,5.551430448,5.460704644,5.189353672,5.233321869,5.148364206,5.648199035,5.578210205
0.082699736,0.081908345,0.085281876,0.086178276,0.087086957,0.084533807,0.082379807,0.084538733,0.081987194,0.087860182,5.463649231,5.249370165,5.165105773,5.389588619,4.91262279,5.112448565,5.161685108,5.024631521,5.267262799,5.267394893
0.08838709,0.092675631,0.091010799,0.093021245,0.091386565,0.092698105,0.092784458,0.09290887,0.08901442,0.088660113,4.521419874,4.542358198,4.589183039,4.435390065,4.880073208,4.981699906,4.787938407,5.002261541,4.727990285,4.560820707
0.090259613,0.089550631,0.089244206,0.08944022,0.088887047,0.089811776,0.093316262,0.089631736,0.093201603,0.089148689,3.826439278,3.8303837,3.879079326,3.996856349,3.976294014,4.041427469,4.167519202,3.856427764,4.346537116,3.774896593
0.088218585,0.088292434,0.090019249,0.087622249,0.088848224,0.086092778,0.08820672,0.086537499,0.088009196,0.084878893,3.57024674,3.123189273,3.31759099,3.081853602,3.320133313,3.379307909,3.394580316,3.53333059,3.067115503,3.628521756
0.080467722,0.081064091,0.075137565,0.075623747,0.07665806,0.079032856,0.076995052,0.079561199,0.076917506,0.079643008,2.37559665,2.37684264,2.651555417,2.726969339,2.736436365,2.71479306,2.397239016,2.37454217,2.62687704,2.643225299
0.063458737,0.067206913,0.064750749,0.062854306,0.062261144,0.064222625,0.06482823,0.066178312,0.064800943,0.06227158,2.24047749,2.374337079,2.019230979,2.334660771,1.950354598,2.064284106,2.305518043,1.812338512,2.189542777,2.005857282
0.05106459,0.050394233,0.051657115,0.050628677,0.052226515,0.048672083,0.05126942,0.051855216,0.048092424,0.050719511,1.624385799,1.895293853,1.857419715,1.840407727,1.89446123,1.963191832,1.590132994,1.800316676,1.728219785,1.556841737
0.036603973,0.039827646,0.038357332,0.03842876,0.036440659,0.034153179,0.038401236,0.036058473,0.0382871,0.035262097,1.231507016,1.198546332,1.696764254,1.453454184,1.202939139,1.542271208,1.245317371,1.696310792,1.726122931,1.27973523
0.025861419,0.023337918,0.027761031,0.025644659,0.023820076,0.023930965,0.024965136,0.02749344,0.023577297,0.026356083,1.360275422,1.589505458,1.045105643,1.476446681,1.431102405,1.197200359,1.486629763,1.106077802,1.408136095,1.432224125
0.015750727,0.0154867,0.013650591,0.014027139,0.018414923,0.014101659,0.015873687,0.016936384,0.017991279,0.01682282,1.136026417,1.026256003,1.033703939,1.394841965,1.486425923,1.427508469,1.427506381,1.469654047,1.294173329,1.209819513
0.00771869,0.007124882,0.007579603,0.008055203,0.009855975,0.009598843,0.008949228,0.00733384,0.008730633,0.010180748,1.501736659,1.533205469,1.148461484,1.205420101,1.55756574,1.084893946,1.215123089,1.405239546,1.22736596,1.279767589
0.003215008,0.00631716,0.004991561,0.007305112,0.006883402,0.00549427,0.006287655,0.005830581,0.006093954,0.002990476,1.409178825,1.763042867,1.719137035,1.678044431,1.702769363,1.489333227,1.39885439,1.562833087,1.625949015,1.406903354
0.003102513,0.004529302,0.000872981,0.00015693,0.00391213,0.005558051,0.005478691,0.003317534,-0.000322721,0.002404272,1.531323282,1.91412125,1.669320173,1.682159468,1.407188563,1.387252746,1.553435372,1.742608623,1.725943204,1.80958344
-0.001750167,0.003185343,0.00177966,0.004093901,0.001363444,0.001271696,0.003841172,0.001098479,0.001052867,-0.001427655,1.944152166,1.643246339,1.909402641,2.082344273,1.582747833,1.694079017,1.596743738,1.573171228,1.705318224,1.54114143
-0.001562507,0.001840475,-3.53E-05,0.001657894,0.00139013,0.001083657,-0.000679773,0.001222031,-0.000971514,0.003377943,1.969186501,2.075986542,2.036064042,2.137323896,1.830434238,1.865517249,2.07375326,1.842123839,2.240453668,2.146359943
0.001654983,-0.002582977,0.000412386,-0.002452435,0.003130516,-0.001053504,-0.000640605,0.002493214,0.000162106,0.001507554,2.002532873,2.197678195,1.985965178,2.349584752,2.363851458,2.189689728,2.28192286,2.297250682,2.429112864,2.056569878
-0.001348409,-0.000758727,-0.000436074,-0.000770217,-0.000498413,0.002992025,0.003271058,0.000809028,-0.001207283,0.001551924,2.528152894,2.491185911,2.350765396,2.501318116,2.475787405,2.46116383,2.649431445,2.608932369,2.611106739,2.391025928
-0.000492892,0.003064282,0.002168855,-0.00117524,-0.002002253,0.002153795,-0.000368338,-0.002110682,-0.002975946,0.002854469,2.983318266,2.861744207,2.839626946,2.713685643,2.848604113,2.770951115,2.668776033,3.042207906,3.211381987,2.773088787
-0.000443508,0.001469763,-0.000260372,0.002377485,-0.00300715,0.00154083,-0.001353229,0.000713618,0.000495587,-0.001451587,2.981018977,3.504354276,3.532066746,3.108922534,3.406068837,3.229980554,3.05807945,3.543479015,3.44960979,3.080761263
-8.50E-05,0.00066217,0.001654014,0.001248803,-0.001878048,0.001744291,-0.001201934,0.000550189,-0.001360306,0.002926747,3.756231803,3.446412818,3.301467192,3.618089983,3.506246431,3.755024543,3.684077079,3.609612978,3.393489342,3.566118299
0.001396403,0.002086945,0.003009488,0.003351236,-0.001994765,0.003528307,0.002375523,-0.00218323,-0.001931299,0.002795675,3.557661967,3.567742664,3.566440175,4.008840746,3.737985407,3.839177732,3.543514555,4.026131869,3.628644818,3.687347034
0.000890865,0.004309357,0.001394618,0.001194589,0.000557336,0.003902557,0.001351381,-0.000246902,0.002331153,0.00205074,3.850984044,3.660768159,3.636470349,3.834391332,3.657212019,3.784296689,3.827724483,4.052308812,4.175075325,3.744938595
0.005598134,0.004454105,0.003050703,0.003033036,0.00056802,0.001989347,0.004496083,0.005788286,0.005032112,0.000648613,4.174729982,3.891796102,3.943394888,3.619468181,3.625022016,3.846899722,3.978815684,4.204471059,3.920309379,3.813781295
0.007161777,0.007684748,0.009812432,0.006988646,0.009044168,0.005370525,0.006504156,0.007526043,0.009907034,0.009480021,3.645672597,3.501188327,3.984663774,3.702555143,4.020290213,3.956498909,3.688863792,3.854228941,3.914925126,3.763550346
0.011940028,0.015482188,0.016401906,0.014187195,0.015425406,0.015153895,0.013419877,0.011181618,0.013123115,0.016897309,3.339836659,3.329485711,3.321172834,3.617607872,3.760929289,3.255164606,3.422278993,3.450138186,3.475178362,3.708861772
0.022487703,0.025256558,0.024207209,0.023910875,0.026741643,0.026220599,0.02233923,0.028216454,0.027604922,0.023216628,3.159915455,2.959651999,3.381207562,3.383879173,3.042734825,3.023664118,3.337395318,3.023159902,2.988822548,3.043284493
0.044563773,0.040099976,0.042320663,0.043847649,0.040199089,0.03979474,0.045388263,0.043665087,0.044807606,0.03939198,3.002976246,3.095729961,2.737014288,2.74278322,2.797691813,2.649026547,3.058218397,2.883854883,2.632929608,2.956704925
0.066445435,0.068300161,0.065077127,0.068385961,0.066540163,0.063701633,0.064506648,0.067559396,0.063834723,0.068543452,2.73797154,2.565354527,2.643638629,2.78130663,2.648857906,2.883963633,2.444217456,2.804949107,2.572849421,2.536646409
0.096911407,0.097018174,0.097750544,0.095425592,0.093891257,0.096230119,0.096346493,0.097881389,0.093940526,0.09826721,2.300519449,2.37436934,2.454568193,2.789428965,2.77668091,2.701361216,2.533797805,2.749575364,2.55207222,2.381991469
0.133901529,0.129064988,0.128524701,0.132707744,0.130896896,0.129133221,0.129187539,0.130913639,0.128834692,0.134078137,2.607132667,2.325593499,2.75121287,2.734344809,2.413269539,2.584349871,2.416017479,2.25159055,2.685688773,2.758961808
0.166936455,0.16659611,0.167710162,0.167329795,0.167464223,0.166927286,0.166802828,0.164875256,0.168533126,0.16540299,2.295888719,2.802414397,2.3938634,2.301994271,2.423346575,2.834631411,2.837920278,2.806214658,2.325314405,2.305385079
0.196076392,0.200525635,0.196604322,0.199078667,0.195390027,0.201097241,0.200360541,0.198230495,0.196453918,0.195936224,2.950390254,2.829982474,2.62629973,2.912347123,2.749745007,2.557984409,2.616057044,2.677559517,2.808147739,2.698837888
0.217625558,0.217227926,0.219450761,0.217102526,0.222301803,0.217190762,0.22268089,0.217755482,0.22288173,0.219706521,2.878450302,2.983263757,3.196749978,2.863793066,2.842746687,3.064054513,3.188483682,3.015198965,2.904874688,2.991155472
0.228989914,0.226999011,0.228598854,0.23087261,0.22569324,0.229501674,0.229527712,0.228328917,0.227408987,0.228809041,3.328184593,3.516124101,3.157468317,3.206150852,3.331168884,3.456277027,3.488525235,2.977339867,3.297442977,3.210651301
0.222411038,0.219305655,0.218099391,0.218567128,0.218124619,0.218129539,0.219282783,0.222144487,0.223361204,0.220928447,3.845871613,3.600854299,3.568311751,3.57961964,3.448239377,3.792851448,3.824385379,3.688751257,3.576626254,3.72850708
0.203207851,0.202172689,0.202750004,0.198034061,0.201151845,0.203220045,0.197866111,0.201089839,0.202392131,0.199604445,4.209753272,3.8089489,4.062401059,4.196366233,3.835585226,3.99445689,3.850472361,3.899216779,3.791434999,3.926304343
0.172969632,0.173337893,0.173369564,0.172954425,0.169300826,0.167472565,0.171087317,0.167706806,0.17324598,0.167625581,4.182971159,4.388461558,4.373034581,4.58322217,4.301701168,4.387419172,4.114581497,4.303327596,4.687774409,4.400500227
0.137926926,0.138902368,0.133125373,0.133903219,0.136552387,0.137346099,0.135947574,0.137852117,0.133987971,0.137284919,4.625408994,4.980431382,5.026398306,4.922751349,4.569220411,4.824394926,4.63032035,4.781360873,5.119160412,4.749111508
0.105200231,0.107004834,0.107172528,0.10413667,0.104862211,0.102650324,0.106117753,0.104946473,0.105508917,0.103407655,5.302262062,5.028055045,5.388454138,5.145442438,5.251130784,5.122278335,4.910887241,5.143033181,4.947190583,5.073848888
0.079880303,0.07913119,0.076302137,0.079905058,0.078861074,0.081568867,0.077814568,0.078695725,0.078124986,0.078355012,5.427568279,5.252959851,5.514121286,5.028060712,5.334523537,5.512802924,5.542657531,5.380176207,5.428980917,5.593466955
0.0609707,0.066247675,0.063875529,0.063285221,0.066072355,0.064558206,0.064169583,0.064117999,0.066536005,0.063465915,5.164260026,5.482530708,5.512170903,5.197364058,5.492374081,5.082467614,5.213935931,5.491006848,5.161219405,4.95800273
0.061175909,0.058585367,0.064237638,0.059918438,0.059848495,0.063640141,0.059355592,0.058519502,0.059907763,0.063080845,4.799209086,4.932003781,5.12015842,5.013185592,5.1685542,5.075296958,5.095460663,4.883922823,4.898717062,4.795984114
0.072670249,0.073087448,0.072702831,0.070303691,0.071786122,0.068748913,0.072826853,0.07133754,0.071449964,0.069364381,4.181780368,4.313019407,4.133039929,4.640030643,4.619073354,4.509440729,4.648784338,4.143317651,4.418309323,4.541967181
0.094383507,0.090444884,0.090373517,0.090786375,0.093442073,0.09281957,0.094640226,0.092962061,0.092819259,0.093756283,3.869326645,3.998846365,3.931121251,3.562538457,4.054970744,3.963000614,3.57933931,3.914487492,3.902443308,3.826341992
0.1270723,0.124128072,0.121949497,0.123498824,0.124304127,0.125616878,0.121265971,0.121433802,0.122615829,0.121401905,3.000582988,2.885360598,2.780106658,3.076563235,3.334899149,3.209023024,2.852186984,3.18127809,3.316245873,2.8734143
0.159789324,0.159727833,0.158536832,0.158483078,0.160680374,0.158510887,0.161394653,0.161815886,0.161165696,0.162308594,2.488847168,2.195811333,2.114171365,2.556914374,2.638332186,2.433223772,2.409021691,2.336763756,2.611187871,2.596093982
0.19292019,0.196795733,0.198795617,0.195881899,0.192703691,0.196207977,0.193083403,0.196585896,0.194005749,0.196762179,1.490470246,1.694292325,1.687223016,1.839166426,1.479777727,1.850979474,1.543159803,1.696088654,1.541613059,1.953953854
0.222978035,0.224806051,0.222726412,0.222919671,0.227524736,0.22252961,0.224243802,0.227463585,0.226157677,0.226581542,1.201706922,1.163340492,1.604978791,1.117523857,1.52357932,1.130238862,1.063137783,1.45030796,1.184114835,1.493886255
0.243117025,0.241708763,0.239342715,0.237720637,0.240398204,0.241634703,0.239194767,0.240112687,0.238992096,0.238729694,0.832655672,0.809000046,1.172462402,0.798195598,1.038548297,1.085046671,0.899447774,1.289932414,1.203014199,1.061548045
0.238544893,0.241138597,0.244002013,0.242654545,0.242858707,0.242245411,0.243847851,0.238385595,0.244645517,0.243042271,0.798415371,1.229406437,0.831310495,0.813617046,0.723933019,0.755497902,0.876968621,0.9770243,0.998885054,0.922751232
0.223580684,0.224675664,0.22742013,0.226061604,0.224197951,0.227076758,0.226815397,0.227759241,0.224322263,0.226524256,1.14150786,0.742363083,1.058649839,0.920467776,0.9586108,1.120752121,0.844908337,1.298990327,1.259652687,0.757567918
0.198110627,0.195971037,0.197138508,0.200493748,0.196237148,0.201166239,0.195277012,0.196060288,0.196908204,0.198499717,1.359829194,1.198133614,1.042319286,1.001486631,1.047763594,1.389126459,1.147911643,1.039145521,1.427608392,1.175120168
0.16257592,0.159068632,0.159611271,0.163777535,0.16089284,0.162319486,0.160649973,0.164515001,0.161746978,0.162083801,1.959301738,1.819909115,1.835208818,1.65247096,1.935309878,1.911013512,1.984234682,1.837298923,1.918778195,1.520459837
0.123833422,0.121798898,0.12488825,0.126034599,0.125292605,0.12211023,0.12101929,0.120863925,0.121073091,0.123408646,2.46256129,2.288260513,2.454040449,2.10734735,2.269344252,2.417665382,2.261458374,2.193683293,2.203956643,2.525153807
0.0868027,0.089779194,0.090356558,0.089560015,0.088528898,0.089841819,0.0858878,0.087601072,0.089823829,0.089222422,2.780776623,3.032516712,3.086246126,2.769448285,2.956710989,2.966695192,2.833148094,2.667772122,3.00593112,2.728988846
0.055815403,0.060453228,0.059220179,0.058097386,0.059552616,0.056155336,0.060039515,0.056837968,0.061969488,0.060666621,3.851556702,3.684912815,3.88689956,4.028082858,3.970432533,3.602758542,3.550343131,3.584927734,4.007141417,3.896298355
0.039561232,0.034970171,0.039030075,0.037349475,0.034659342,0.039336562,0.033651198,0.034222006,0.038941109,0.037583243,4.471981176,4.834721891,4.666990482,4.524652438,4.674080385,4.410010771,4.605605331,4.921837352,4.8572272,4.914006039
0.023200005,0.021115626,0.023199635,0.022818289,0.020089422,0.018826767,0.021185808,0.022309209,0.024310112,0.018990169,5.294912999,5.495051948,5.331886824,5.59750911,5.704070089,5.656923473,5.439311022,5.655622569,5.347774906,5.314333542
0.008782363,0.010299435,0.012838255,0.012120029,0.013483568,0.01237549,0.01455958,0.014153053,0.01294003,0.009712614,6.365142564,6.200181468,5.876579363,6.241346956,6.1780655,6.050083896,5.877110592,6.159460459,6.115401093,6.230304167
0.004122804,0.006413813,0.004606212,0.008246726,0.004003484,0.007617686,0.00655245,0.005610005,0.00669442,0.007085542,6.472792479,6.293197579,6.328010312,6.358450119,6.232099428,6.74764928,6.220232432,6.247843401,6.681707492,6.740633902
0.000510264,0.003677874,0.003174026,0.001669406,0.004865356,0.002535653,0.002839696,0.003639905,0.002809382,0.004849809,6.824676673,6.668617522,6.373125957,6.383470753,6.681778764,6.350674711,6.826390183,6.735184486,6.471402496,6.293794989
-0.001160069,-0.000470147,0.000705543,0.004187544,0.003532759,0.003272201,0.001436996,0.001687874,0.004071053,0.001310902,5.896320702,6.322408874,6.349962039,6.419103574,6.206865857,5.926190438,6.043842505,6.297227481,6.255243091,6.204884789
-0.002599615,-0.000776658,0.00322318,-0.001885409,-0.00160934,-0.002088801,0.000222567,-0.001254624,-0.000938086,-0.001792839,5.673953692,5.803476894,5.62503828,5.782847121,5.843983108,5.745303794,5.622984486,5.7110237,5.544454005,5.79801273
-0.002665696,-0.001156272,0.000690801,-0.000203446,0.001117785,-0.002092417,-0.002286735,0.000977458,-0.000590741,0.001633289,4.913874529,5.002362303,4.698937654,4.772148121,4.91024581,5.136632836,4.962745587,4.936753126,4.674912126,4.815794241
-0.001402092,0.002516057,-0.001859239,0.001758593,0.001105484,3.98E-05,0.000772019,0.001817363,-0.002567007,0.001341229,4.354799069,4.307497131,3.948207543,4.31953161,4.299400519,4.337351728,4.345650349,4.132871566,4.20126483,3.93207371
0.001878359,-0.001292806,0.000429064,-0.002190268,-0.000352685,0.002489021,0.00303446,0.001171821,0.000342906,0.001536639,3.859779585,3.583784433,3.461650602,3.715298025,3.672312063,3.704446495,3.905624276,3.667681845,3.681781051,3.872764727
0.002268588,-0.001790099,-0.000149906,-0.003073693,-0.001814152,-0.002038368,0.003141415,0.003121493,0.000134575,-0.001067362,3.128257109,3.243462382,3.053026193,3.508768354,3.124276391,3.246997328,3.183982084,3.371221847,3.492963614,3.335169555
-0.000857477,0.001972944,-0.001989598,-0.002614216,0.001602622,-0.001304349,0.001579732,-0.001150897,0.003110546,5.19E-05,3.065386509,2.913298999,3.439917825,3.09648783,3.222340209,2.889266456,2.897219976,3.062412765,2.928862646,3.275351189
-0.000941431,0.001707875,-0.001087,0.00267761,0.002514382,0.002958605,0.00260836,-0.002964972,-0.001186146,-0.00305437,2.905591369,3.025867494,3.320875619,3.111266741,3.200790738,3.114509471,3.247392755,3.282243296,3.030369725,3.057174091
0.001998315,0.000469134,-0.001867706,0.000748184,0.001710074,-0.000119898,0.000244839,0.002749038,-0.001918731,0.000420067,3.163805403,3.125946249,3.086485243,3.23070618,3.016938664,3.194550916,3.241645122,3.410822291,3.285067962,3.253630393
0.002082901,0.002310741,0.000865502,-3.67E-05,0.002357037,0.002598659,0.001207532,0.003080887,0.001451004,0.000528606,2.980251127,3.273826193,2.738151143,2.93936923,3.196897749,3.152993681,3.050533579,2.906227818,2.775935182,2.890109363
-0.001445333,-0.002198446,-0.002394766,0.001859552,0.003643594,0.002207987,-0.000712539,-0.002422061,-0.000847885,-0.002501876,3.023647209,2.6908517,2.785560357,2.592919852,3.072729422,3.045048475,2.806724362,2.698278714,2.867979424,2.735903138
0.001544207,0.003394838,0.004349302,-0.001921044,0.001586001,0.002064623,0.004039168,0.003612403,0.001171687,-0.000492034,2.704764832,2.238667006,2.330814031,2.566566917,2.397173245,2.281575109,2.663657621,2.523251731,2.278228308,2.632683354
0.002965831,0.002907941,0.000512015,0.001274363,0.004538523,0.00408431,0.003314966,0.002078434,0.003885869,0.004794626,2.335077106,2.170938895,2.074753702,2.142330866,2.383827486,2.002248799,2.130417875,1.981643607,2.365883405,2.373259808
0.004878416,0.007053798,0.007213311,0.005927395,0.00784779,0.008089307,0.007097167,0.00422326,0.004643154,0.007350176,1.490203857,1.818154085,1.424079784,1.625931034,1.893267155,1.549155536,1.728269693,1.80704369,1.91009008,1.907300004
0.011861714,0.010244588,0.012899815,0.015586523,0.015474182,0.0114721,0.015492442,0.011666677,0.011382691,0.013188538,1.329941019,0.989374069,1.112913934,1.379344002,1.018671943,0.945707917,1.005030988,1.179886199,1.360022723,1.470784265
0.024396299,0.025798502,0.025110911,0.025307975,0.026498965,0.022725917,0.0240813,0.026259295,0.023477981,0.025068125,1.17983665,0.692661494,1.193752083,1.128249501,0.730579822,0.710676696,1.196268349,0.83834037,1.216782375,1.190480139
0.04772959,0.046955929,0.047441278,0.045362502,0.046455319,0.042095192,0.046765547,0.04339665,0.044074207,0.042591218,0.926428853,0.520154871,1.031703467,0.640676358,0.956548299,0.699132082,0.529467115,0.601906245,0.523563761,0.69875839
0.074901777,0.07784286,0.077969367,0.078889873,0.073656408,0.078058272,0.079307389,0.073436623,0.07547106,0.07366103,0.593469252,0.709221632,0.749258021,0.502229396,0.660535459,0.663926472,0.815281459,0.535726607,0.795138271,0.901818586
0.120540718,0.123547846,0.121794458,0.120194662,0.121168101,0.119237076,0.119258392,0.123896607,0.124215914,0.121183272,0.542978093,1.070422483,1.087249915,0.545358009,0.789971719,0.993054782,0.79358183,0.997554317,0.893665884,0.57950834
0.179258958,0.178474113,0.182634106,0.181008307,0.177868531,0.181457741,0.177937991,0.181805355,0.180641315,0.179634043,0.817106074,1.018843517,0.891119137,1.18826478,0.925191793,0.929545822,1.346864031,1.039752058,1.1451654,1.204108858
0.248801898,0.248743556,0.250334313,0.249300513,0.249226696,0.25262128,0.252919229,0.248361715,0.247809048,0.25174516,1.358519431,1.262058031,1.467802489,1.418690052,1.518953128,1.212204599,1.665738461,1.534430143,1.282036171,1.573110434
0.325203962,0.325416993,0.324691655,0.328466885,0.324659888,0.328078174,0.325109795,0.326637829,0.324213888,0.324931918,1.83035957,1.730349798,2.099354528,1.872962426,1.929695153,1.808843467,1.562905547,1.917627828,1.657985901,1.914193518
0.402129728,0.400073756,0.396586492,0.397703403,0.399635049,0.398086109,0.397437558,0.402422827,0.402310269,0.400108058,2.122478876,2.19591317,2.573101352,2.422923521,2.492092724,2.375647903,2.349718224,2.164245216,2.3920119,2.441309229
0.45823974,0.46075074,0.455872326,0.457311052,0.456575096,0.456111538,0.458815598,0.457614273,0.456490896,0.461432815,2.90863187,2.430066074,2.725170054,2.365586629,2.658142689,2.782048588,2.811024374,2.742890973,2.783177199,2.395978706
0.497152343,0.491835006,0.49416037,0.493730673,0.496501439,0.494465817,0.493714624,0.492589433,0.49616991,0.492610404,3.015673959,2.748756666,2.689091178,2.795330305,3.053703239,3.102686764,2.644618547,2.859203467,3.108881965,2.889414716
0.49856517,0.503300416,0.500037951,0.503946897,0.500673534,0.503903077,0.500362767,0.498519469,0.501488078,0.500512655,2.95572878,2.74477099,2.668851332,3.118397929,2.9230223,2.936492429,2.849799484,2.70939477,2.73650173,3.02293733
0.477514249,0.482635067,0.478733098,0.479509918,0.483066205,0.482477156,0.482106438,0.482816083,0.480019094,0.482642969,3.014438476,2.866033204,2.89467783,2.652105832,2.58154252,2.711016397,2.903870625,2.542852944,2.914343185,2.689998465
0.439994768,0.439373827,0.438519527,0.43567861,0.440401501,0.436068442,0.4399097,0.439854281,0.437823598,0.439654266,2.205052825,2.593368046,2.469272907,2.679156023,2.295852461,2.682147381,2.177054829,2.370021841,2.384768659,2.573157345
0.385659309,0.386446578,0.386405988,0.386442748,0.384909129,0.385414716,0.38503048,0.382957853,0.386318342,0.385859375,1.932846444,2.280516277,1.777769751,1.884767263,1.87212991,2.083131708,1.870203774,1.753317614,2.268174834,2.140036131
0.332859143,0.333244472,0.336617038,0.333644939,0.33550314,0.331489476,0.33278004,0.335017138,0.335949825,0.331632721,1.548383127,1.661188198,1.84656756,1.434306964,1.528790104,1.841509448,1.538740368,1.481625101,1.877981996,1.517146284
